var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,label
10.0,3.0,0.0,4.0,1.0,1.0,0.44,0.4394,0.88,0.2239,0.00409836065574
10.0,2.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.62,0.1343,0.0747950819672
3.0,8.0,0.0,3.0,1.0,2.0,0.32,0.3182,0.93,0.0,0.258196721311
7.0,18.0,0.0,6.0,0.0,1.0,0.88,0.7576,0.28,0.194,0.305327868852
2.0,18.0,0.0,3.0,1.0,2.0,0.48,0.4697,0.41,0.3284,0.536885245902
11.0,8.0,0.0,1.0,1.0,1.0,0.24,0.2879,0.65,0.0,0.652663934426
8.0,2.0,0.0,0.0,0.0,3.0,0.64,0.5758,0.89,0.2239,0.0625
8.0,6.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.73,0.1343,0.103483606557
4.0,0.0,0.0,2.0,1.0,1.0,0.62,0.6061,0.69,0.2836,0.0266393442623
9.0,15.0,0.0,4.0,1.0,3.0,0.66,0.5909,0.89,0.2985,0.141393442623
12.0,15.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.47,0.1642,0.315573770492
11.0,10.0,1.0,4.0,0.0,1.0,0.36,0.3788,0.57,0.0,0.0993852459016
9.0,20.0,0.0,6.0,0.0,1.0,0.7,0.6515,0.54,0.2537,0.331967213115
12.0,14.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.5,0.194,0.222336065574
11.0,14.0,0.0,3.0,1.0,1.0,0.42,0.4242,0.54,0.4627,0.217213114754
2.0,14.0,0.0,4.0,1.0,1.0,0.2,0.1818,0.27,0.2836,0.0481557377049
9.0,18.0,0.0,3.0,1.0,1.0,0.58,0.5455,0.4,0.2836,0.912909836066
3.0,12.0,0.0,1.0,1.0,2.0,0.44,0.4394,0.77,0.2537,0.0819672131148
12.0,4.0,0.0,5.0,1.0,3.0,0.38,0.3939,0.94,0.2836,0.00102459016393
1.0,7.0,0.0,6.0,0.0,1.0,0.22,0.2727,0.75,0.0,0.030737704918
6.0,2.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.6,0.2239,0.0102459016393
12.0,19.0,1.0,2.0,0.0,2.0,0.32,0.303,0.66,0.2239,0.0358606557377
1.0,18.0,0.0,1.0,1.0,1.0,0.34,0.3333,0.23,0.1642,0.419057377049
1.0,22.0,0.0,6.0,0.0,2.0,0.18,0.1667,0.74,0.2985,0.0594262295082
2.0,6.0,0.0,3.0,1.0,3.0,0.22,0.2424,0.93,0.1045,0.0174180327869
5.0,8.0,0.0,3.0,1.0,1.0,0.58,0.5455,0.83,0.0,0.735655737705
7.0,3.0,0.0,5.0,1.0,1.0,0.78,0.7879,0.75,0.1045,0.00614754098361
10.0,5.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.87,0.0,0.0204918032787
1.0,0.0,0.0,6.0,0.0,1.0,0.04,0.0303,0.45,0.2537,0.0122950819672
8.0,20.0,0.0,5.0,1.0,1.0,0.74,0.697,0.66,0.2985,0.378073770492
3.0,21.0,0.0,4.0,1.0,1.0,0.42,0.4242,0.62,0.2239,0.140368852459
3.0,2.0,0.0,6.0,0.0,1.0,0.26,0.2424,0.41,0.2537,0.0420081967213
8.0,23.0,0.0,5.0,1.0,1.0,0.74,0.6818,0.62,0.1045,0.177254098361
11.0,20.0,1.0,1.0,0.0,2.0,0.52,0.5,0.77,0.2836,0.310450819672
2.0,5.0,0.0,6.0,0.0,3.0,0.22,0.2273,0.93,0.1642,0.00102459016393
5.0,2.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.94,0.194,0.0184426229508
3.0,10.0,0.0,2.0,1.0,1.0,0.26,0.2576,0.35,0.2239,0.140368852459
3.0,18.0,0.0,1.0,1.0,3.0,0.28,0.2273,0.55,0.6567,0.383196721311
3.0,22.0,0.0,3.0,1.0,3.0,0.32,0.3182,0.93,0.1642,0.0204918032787
8.0,9.0,0.0,4.0,1.0,1.0,0.72,0.6515,0.39,0.2239,0.200819672131
7.0,3.0,1.0,1.0,0.0,1.0,0.64,0.5909,0.78,0.0,0.0256147540984
10.0,1.0,1.0,1.0,0.0,1.0,0.48,0.4697,0.88,0.0,0.0338114754098
3.0,7.0,0.0,3.0,1.0,2.0,0.3,0.2879,0.93,0.194,0.112704918033
3.0,6.0,0.0,5.0,1.0,1.0,0.4,0.4091,0.66,0.194,0.0358606557377
8.0,13.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.48,0.1045,0.296106557377
9.0,3.0,0.0,3.0,1.0,2.0,0.6,0.5152,0.94,0.0896,0.00204918032787
9.0,7.0,0.0,0.0,0.0,1.0,0.54,0.5152,0.73,0.1642,0.0706967213115
8.0,0.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.79,0.1642,0.0399590163934
6.0,14.0,0.0,6.0,0.0,1.0,0.88,0.7727,0.3,0.2537,0.418032786885
4.0,14.0,0.0,3.0,1.0,2.0,0.62,0.6212,0.46,0.194,0.263319672131
4.0,17.0,0.0,5.0,1.0,3.0,0.32,0.303,0.93,0.2537,0.150614754098
11.0,10.0,0.0,0.0,0.0,1.0,0.34,0.3333,0.49,0.194,0.367827868852
8.0,15.0,0.0,0.0,0.0,1.0,0.74,0.697,0.66,0.194,0.338114754098
11.0,23.0,1.0,5.0,0.0,1.0,0.3,0.3182,0.45,0.0896,0.0737704918033
2.0,3.0,0.0,2.0,1.0,3.0,0.28,0.2727,0.93,0.1642,0.0
12.0,9.0,0.0,2.0,1.0,2.0,0.46,0.4545,0.94,0.2239,0.207991803279
1.0,22.0,0.0,2.0,1.0,1.0,0.32,0.3485,0.81,0.0,0.127049180328
9.0,13.0,0.0,3.0,1.0,1.0,0.76,0.697,0.55,0.2537,0.181352459016
6.0,22.0,0.0,0.0,0.0,1.0,0.7,0.6515,0.65,0.1642,0.161885245902
7.0,19.0,0.0,5.0,1.0,1.0,0.82,0.7727,0.52,0.194,0.527663934426
9.0,12.0,0.0,2.0,1.0,2.0,0.56,0.5303,0.94,0.1642,0.0604508196721
4.0,14.0,0.0,6.0,0.0,1.0,0.54,0.5152,0.39,0.2239,0.462090163934
12.0,13.0,0.0,4.0,1.0,2.0,0.46,0.4545,0.63,0.0,0.191598360656
10.0,12.0,0.0,6.0,0.0,1.0,0.62,0.6212,0.35,0.0,0.455942622951
3.0,3.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.88,0.0896,0.00102459016393
3.0,17.0,0.0,0.0,0.0,1.0,0.4,0.4091,0.35,0.2836,0.230532786885
6.0,2.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.68,0.0,0.0102459016393
11.0,15.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.37,0.2239,0.740778688525
9.0,5.0,0.0,6.0,0.0,1.0,0.58,0.5455,0.6,0.5224,0.015368852459
1.0,16.0,0.0,2.0,1.0,1.0,0.14,0.0909,0.39,0.5821,0.138319672131
10.0,3.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.77,0.1343,0.0286885245902
6.0,8.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.74,0.194,0.456967213115
10.0,17.0,1.0,1.0,0.0,2.0,0.66,0.6212,0.54,0.1045,0.469262295082
3.0,5.0,0.0,5.0,1.0,1.0,0.3,0.2879,0.81,0.2239,0.00614754098361
10.0,9.0,1.0,1.0,0.0,1.0,0.54,0.5152,0.77,0.0,0.223360655738
8.0,23.0,0.0,0.0,0.0,1.0,0.7,0.6667,0.74,0.1642,0.0686475409836
3.0,19.0,0.0,0.0,0.0,1.0,0.5,0.4848,0.31,0.2836,0.263319672131
1.0,12.0,0.0,0.0,0.0,1.0,0.32,0.303,0.26,0.2239,0.294057377049
11.0,20.0,0.0,4.0,1.0,1.0,0.38,0.3939,0.29,0.4627,0.25
4.0,15.0,0.0,3.0,1.0,2.0,0.64,0.6212,0.44,0.2836,0.27356557377
5.0,6.0,0.0,5.0,1.0,1.0,0.64,0.6061,0.69,0.0896,0.0819672131148
4.0,20.0,0.0,5.0,1.0,3.0,0.32,0.303,0.87,0.2239,0.047131147541
8.0,11.0,0.0,4.0,1.0,1.0,0.76,0.6818,0.48,0.0896,0.28381147541
5.0,0.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.88,0.1343,0.0409836065574
7.0,13.0,0.0,5.0,1.0,2.0,0.78,0.7576,0.66,0.2836,0.233606557377
8.0,22.0,0.0,2.0,1.0,1.0,0.78,0.697,0.46,0.2985,0.157786885246
12.0,17.0,0.0,4.0,1.0,1.0,0.32,0.3333,0.42,0.1045,0.5625
7.0,21.0,0.0,2.0,1.0,1.0,0.82,0.7727,0.52,0.1343,0.340163934426
9.0,7.0,0.0,5.0,1.0,1.0,0.6,0.5606,0.83,0.1045,0.264344262295
3.0,6.0,0.0,6.0,0.0,1.0,0.22,0.2121,0.75,0.2537,0.0030737704918
3.0,14.0,0.0,3.0,1.0,1.0,0.52,0.5,0.36,0.3284,0.178278688525
9.0,16.0,0.0,2.0,1.0,2.0,0.66,0.6061,0.83,0.194,0.263319672131
3.0,21.0,0.0,2.0,1.0,1.0,0.3,0.2879,0.49,0.194,0.0758196721311
7.0,14.0,0.0,1.0,1.0,1.0,0.8,0.7424,0.49,0.2239,0.259221311475
7.0,20.0,0.0,5.0,1.0,1.0,0.72,0.6515,0.42,0.2239,0.274590163934
5.0,8.0,0.0,0.0,0.0,2.0,0.44,0.4394,0.77,0.1343,0.0594262295082
5.0,10.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.39,0.3881,0.224385245902
4.0,8.0,0.0,6.0,0.0,2.0,0.32,0.303,0.93,0.1642,0.0543032786885
3.0,1.0,0.0,4.0,1.0,1.0,0.52,0.5,0.83,0.0896,0.0297131147541
9.0,17.0,0.0,1.0,1.0,1.0,0.7,0.6515,0.7,0.1343,0.582991803279
12.0,12.0,0.0,0.0,0.0,2.0,0.34,0.3333,0.81,0.1642,0.531762295082
3.0,21.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.94,0.194,0.0922131147541
10.0,16.0,0.0,1.0,1.0,1.0,0.58,0.5455,0.56,0.2537,0.308401639344
5.0,12.0,0.0,3.0,1.0,1.0,0.6,0.6212,0.56,0.0,0.230532786885
1.0,19.0,0.0,3.0,1.0,1.0,0.18,0.1515,0.47,0.4179,0.0840163934426
12.0,12.0,0.0,5.0,1.0,1.0,0.36,0.3485,0.5,0.194,0.27868852459
11.0,20.0,0.0,1.0,1.0,1.0,0.6,0.6212,0.53,0.3582,0.24487704918
4.0,4.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.62,0.2537,0.00102459016393
6.0,19.0,0.0,4.0,1.0,1.0,0.88,0.803,0.39,0.2239,0.510245901639
7.0,6.0,0.0,2.0,1.0,1.0,0.64,0.5758,0.89,0.1642,0.197745901639
3.0,14.0,0.0,4.0,1.0,3.0,0.3,0.303,0.87,0.1343,0.0768442622951
10.0,1.0,0.0,1.0,1.0,1.0,0.36,0.3636,0.81,0.0896,0.00512295081967
3.0,2.0,0.0,5.0,1.0,1.0,0.2,0.197,0.69,0.2239,0.00409836065574
11.0,9.0,0.0,6.0,0.0,2.0,0.34,0.303,0.49,0.2985,0.223360655738
8.0,1.0,0.0,3.0,1.0,2.0,0.78,0.7121,0.52,0.1642,0.015368852459
6.0,22.0,0.0,1.0,1.0,1.0,0.68,0.6364,0.69,0.0,0.147540983607
1.0,11.0,0.0,2.0,1.0,1.0,0.34,0.3333,0.87,0.1343,0.155737704918
12.0,5.0,0.0,5.0,1.0,1.0,0.48,0.4697,0.44,0.3881,0.0256147540984
9.0,19.0,0.0,5.0,1.0,1.0,0.62,0.5455,0.94,0.1343,0.253073770492
1.0,9.0,0.0,0.0,0.0,2.0,0.16,0.1515,0.74,0.2239,0.0635245901639
10.0,6.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.82,0.1045,0.0993852459016
1.0,18.0,0.0,4.0,1.0,1.0,0.22,0.2273,0.51,0.1343,0.165983606557
5.0,20.0,0.0,4.0,1.0,1.0,0.6,0.6061,0.64,0.194,0.281762295082
10.0,18.0,0.0,1.0,1.0,3.0,0.54,0.5152,0.77,0.1343,0.605532786885
5.0,16.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.57,0.1642,0.378073770492
6.0,8.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.32,0.2985,0.477459016393
10.0,13.0,0.0,5.0,1.0,1.0,0.56,0.5303,0.73,0.3582,0.134221311475
11.0,14.0,0.0,3.0,1.0,1.0,0.36,0.3333,0.4,0.2985,0.179303278689
4.0,16.0,0.0,6.0,0.0,1.0,0.6,0.5909,0.73,0.2836,0.435450819672
5.0,0.0,0.0,2.0,1.0,1.0,0.7,0.6667,0.79,0.0896,0.0286885245902
7.0,12.0,0.0,1.0,1.0,2.0,0.74,0.6818,0.58,0.1343,0.271516393443
9.0,2.0,0.0,6.0,0.0,2.0,0.6,0.5,0.97,0.1045,0.0645491803279
10.0,10.0,0.0,1.0,1.0,1.0,0.5,0.4848,0.55,0.0,0.21618852459
4.0,21.0,0.0,5.0,1.0,3.0,0.3,0.303,0.93,0.1642,0.0276639344262
4.0,19.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.55,0.3284,0.275614754098
12.0,5.0,1.0,1.0,0.0,1.0,0.34,0.303,0.42,0.3881,0.0030737704918
6.0,0.0,0.0,5.0,1.0,1.0,0.62,0.6212,0.38,0.2836,0.0686475409836
4.0,0.0,0.0,0.0,0.0,1.0,0.52,0.5,0.83,0.2239,0.0973360655738
10.0,7.0,0.0,1.0,1.0,1.0,0.38,0.3939,0.66,0.0896,0.462090163934
7.0,10.0,0.0,2.0,1.0,1.0,0.82,0.7727,0.52,0.1642,0.125
8.0,16.0,0.0,6.0,0.0,1.0,0.8,0.7273,0.46,0.2985,0.543032786885
4.0,14.0,0.0,0.0,0.0,2.0,0.48,0.4697,0.55,0.2239,0.573770491803
6.0,0.0,0.0,6.0,0.0,1.0,0.68,0.6364,0.47,0.1642,0.117827868852
3.0,7.0,0.0,6.0,0.0,1.0,0.4,0.4091,0.5,0.3284,0.0122950819672
2.0,21.0,0.0,6.0,0.0,1.0,0.14,0.0758,0.43,0.6418,0.0481557377049
8.0,9.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.79,0.2537,0.268442622951
3.0,5.0,0.0,6.0,0.0,1.0,0.22,0.2273,0.69,0.194,0.00102459016393
8.0,1.0,0.0,4.0,1.0,1.0,0.68,0.6364,0.79,0.1045,0.0420081967213
11.0,11.0,0.0,0.0,0.0,1.0,0.42,0.4242,0.58,0.0896,0.326844262295
3.0,19.0,0.0,4.0,1.0,2.0,0.3,0.303,0.87,0.1343,0.132172131148
11.0,10.0,0.0,4.0,1.0,2.0,0.4,0.4091,0.76,0.194,0.111680327869
10.0,21.0,0.0,3.0,1.0,3.0,0.54,0.5152,1.0,0.1045,0.0840163934426
6.0,7.0,0.0,5.0,1.0,1.0,0.6,0.5606,0.83,0.0,0.25512295082
8.0,11.0,0.0,1.0,1.0,1.0,0.66,0.6212,0.47,0.1642,0.140368852459
3.0,10.0,0.0,1.0,1.0,2.0,0.38,0.3939,0.76,0.3881,0.0625
7.0,9.0,0.0,2.0,1.0,2.0,0.8,0.7879,0.63,0.1343,0.202868852459
11.0,15.0,0.0,2.0,1.0,1.0,0.4,0.4091,0.4,0.2985,0.22131147541
12.0,15.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.46,0.0,0.344262295082
4.0,15.0,0.0,1.0,1.0,1.0,0.74,0.6667,0.48,0.5224,0.143442622951
6.0,7.0,0.0,6.0,0.0,1.0,0.64,0.5909,0.78,0.1343,0.0573770491803
11.0,0.0,0.0,2.0,1.0,1.0,0.34,0.3485,0.87,0.0896,0.0174180327869
3.0,0.0,0.0,6.0,0.0,2.0,0.44,0.4394,0.94,0.0896,0.10143442623
5.0,9.0,0.0,3.0,1.0,2.0,0.56,0.5303,0.88,0.0,0.321721311475
9.0,22.0,0.0,5.0,1.0,1.0,0.7,0.6667,0.74,0.2239,0.305327868852
8.0,0.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.61,0.194,0.0604508196721
3.0,7.0,0.0,6.0,0.0,2.0,0.3,0.2727,1.0,0.2985,0.0143442622951
7.0,18.0,0.0,2.0,1.0,1.0,0.9,0.803,0.33,0.194,0.789959016393
8.0,3.0,0.0,1.0,1.0,1.0,0.6,0.5909,0.69,0.1045,0.00512295081967
10.0,0.0,0.0,1.0,1.0,1.0,0.4,0.4091,0.62,0.0,0.030737704918
7.0,20.0,0.0,2.0,1.0,1.0,0.86,0.7576,0.34,0.1642,0.436475409836
8.0,9.0,0.0,3.0,1.0,1.0,0.7,0.6515,0.51,0.194,0.355532786885
10.0,0.0,0.0,3.0,1.0,2.0,0.52,0.5,0.77,0.194,0.0338114754098
9.0,13.0,0.0,2.0,1.0,1.0,0.74,0.6667,0.51,0.2836,0.1875
4.0,8.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.82,0.1045,0.69262295082
9.0,3.0,0.0,2.0,1.0,1.0,0.48,0.4697,0.67,0.1343,0.00717213114754
9.0,23.0,0.0,1.0,1.0,2.0,0.56,0.5303,0.73,0.194,0.0686475409836
1.0,0.0,0.0,6.0,0.0,1.0,0.16,0.1818,0.47,0.1045,0.0440573770492
11.0,5.0,0.0,6.0,0.0,1.0,0.24,0.2273,0.56,0.2537,0.00102459016393
11.0,11.0,0.0,5.0,1.0,2.0,0.34,0.3485,0.53,0.0896,0.204918032787
7.0,5.0,0.0,0.0,0.0,1.0,0.72,0.6818,0.69,0.0,0.00717213114754
5.0,19.0,0.0,2.0,1.0,1.0,0.7,0.6515,0.54,0.1343,0.497950819672
6.0,15.0,0.0,5.0,1.0,1.0,0.84,0.7576,0.44,0.1045,0.21618852459
8.0,14.0,0.0,0.0,0.0,3.0,0.7,0.6667,0.79,0.3881,0.239754098361
10.0,3.0,0.0,1.0,1.0,1.0,0.44,0.4394,0.77,0.0,0.00614754098361
8.0,6.0,0.0,5.0,1.0,1.0,0.66,0.6061,0.83,0.2239,0.165983606557
5.0,13.0,0.0,4.0,1.0,1.0,0.82,0.7727,0.52,0.2836,0.200819672131
1.0,9.0,0.0,0.0,0.0,1.0,0.18,0.197,0.43,0.1343,0.112704918033
6.0,8.0,0.0,5.0,1.0,1.0,0.74,0.6818,0.58,0.1343,0.462090163934
10.0,11.0,0.0,3.0,1.0,2.0,0.5,0.4848,0.51,0.0896,0.238729508197
2.0,11.0,0.0,6.0,0.0,1.0,0.44,0.4394,0.16,0.5821,0.125
8.0,15.0,0.0,3.0,1.0,1.0,0.76,0.6818,0.48,0.4478,0.207991803279
11.0,7.0,0.0,4.0,1.0,3.0,0.34,0.3182,0.61,0.2836,0.171106557377
10.0,5.0,0.0,4.0,1.0,3.0,0.64,0.5758,0.89,0.1045,0.0389344262295
6.0,23.0,0.0,6.0,0.0,1.0,0.72,0.6515,0.44,0.0,0.229508196721
1.0,12.0,0.0,2.0,1.0,2.0,0.32,0.303,0.87,0.2836,0.0870901639344
10.0,18.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.6,0.0,0.529713114754
11.0,4.0,0.0,5.0,1.0,2.0,0.38,0.3939,0.87,0.0896,0.00614754098361
3.0,23.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.66,0.0896,0.0491803278689
3.0,7.0,0.0,2.0,1.0,1.0,0.22,0.2273,0.37,0.194,0.292008196721
10.0,13.0,0.0,4.0,1.0,2.0,0.5,0.4848,0.88,0.1642,0.0747950819672
10.0,12.0,0.0,5.0,1.0,1.0,0.72,0.6515,0.42,0.1642,0.478483606557
9.0,6.0,0.0,3.0,1.0,1.0,0.5,0.4848,0.72,0.0896,0.209016393443
6.0,21.0,0.0,4.0,1.0,1.0,0.7,0.6667,0.74,0.194,0.238729508197
9.0,11.0,0.0,0.0,0.0,2.0,0.74,0.697,0.7,0.0,0.5
10.0,9.0,0.0,5.0,1.0,1.0,0.5,0.4848,0.39,0.2985,0.40881147541
3.0,9.0,0.0,1.0,1.0,2.0,0.22,0.2121,0.32,0.2239,0.122950819672
4.0,12.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.65,0.2537,0.396516393443
12.0,3.0,0.0,3.0,1.0,1.0,0.26,0.2727,0.75,0.1343,0.00409836065574
3.0,14.0,0.0,4.0,1.0,1.0,0.5,0.4848,0.42,0.3582,0.242827868852
5.0,19.0,0.0,3.0,1.0,1.0,0.56,0.5303,0.52,0.1343,0.409836065574
2.0,22.0,0.0,4.0,1.0,1.0,0.18,0.2121,0.51,0.0896,0.0409836065574
9.0,12.0,0.0,2.0,1.0,2.0,0.66,0.5909,0.89,0.1343,0.164959016393
7.0,0.0,0.0,0.0,0.0,1.0,0.82,0.7879,0.56,0.1343,0.149590163934
6.0,19.0,0.0,5.0,1.0,3.0,0.62,0.5606,0.88,0.3582,0.0450819672131
11.0,2.0,0.0,1.0,1.0,1.0,0.46,0.4545,0.63,0.3582,0.016393442623
5.0,13.0,0.0,3.0,1.0,1.0,0.74,0.6818,0.55,0.1343,0.205942622951
8.0,20.0,0.0,5.0,1.0,1.0,0.72,0.6515,0.42,0.2239,0.293032786885
12.0,22.0,0.0,6.0,0.0,1.0,0.24,0.2879,0.52,0.0,0.0194672131148
7.0,6.0,0.0,4.0,1.0,1.0,0.64,0.6061,0.73,0.0896,0.181352459016
8.0,8.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.66,0.3284,0.109631147541
8.0,17.0,0.0,3.0,1.0,2.0,0.8,0.7576,0.55,0.2836,0.878073770492
5.0,15.0,0.0,0.0,0.0,2.0,0.62,0.6061,0.61,0.1045,0.584016393443
9.0,21.0,0.0,3.0,1.0,1.0,0.72,0.697,0.79,0.0,0.302254098361
7.0,3.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.2239,0.00717213114754
8.0,4.0,0.0,3.0,1.0,1.0,0.7,0.6667,0.84,0.0,0.00614754098361
12.0,20.0,0.0,2.0,1.0,1.0,0.32,0.303,0.53,0.2239,0.262295081967
7.0,6.0,0.0,6.0,0.0,1.0,0.62,0.6061,0.69,0.1045,0.031762295082
4.0,23.0,0.0,4.0,1.0,1.0,0.4,0.4091,0.5,0.1343,0.138319672131
6.0,19.0,0.0,4.0,1.0,1.0,0.7,0.6364,0.34,0.2836,0.615778688525
7.0,9.0,0.0,3.0,1.0,1.0,0.76,0.6667,0.35,0.2537,0.220286885246
7.0,16.0,0.0,6.0,0.0,2.0,0.72,0.697,0.79,0.3582,0.578893442623
1.0,15.0,1.0,1.0,0.0,2.0,0.2,0.2121,0.47,0.1642,0.094262295082
1.0,10.0,0.0,6.0,0.0,1.0,0.38,0.3939,0.76,0.2537,0.0358606557377
6.0,16.0,0.0,1.0,1.0,2.0,0.8,0.7121,0.41,0.4179,0.436475409836
3.0,8.0,0.0,5.0,1.0,1.0,0.32,0.3182,0.66,0.1642,0.606557377049
12.0,17.0,0.0,1.0,1.0,1.0,0.52,0.5,0.63,0.1045,0.724385245902
8.0,9.0,0.0,6.0,0.0,2.0,0.7,0.6667,0.74,0.1642,0.212090163934
4.0,21.0,0.0,2.0,1.0,2.0,0.5,0.4848,0.72,0.1343,0.123975409836
6.0,23.0,0.0,3.0,1.0,1.0,0.68,0.6364,0.47,0.1343,0.161885245902
3.0,8.0,0.0,3.0,1.0,2.0,0.32,0.3182,0.49,0.1642,0.268442622951
5.0,13.0,0.0,5.0,1.0,1.0,0.64,0.6212,0.36,0.1642,0.40368852459
3.0,1.0,0.0,1.0,1.0,1.0,0.48,0.4697,0.82,0.2537,0.0276639344262
5.0,17.0,0.0,6.0,0.0,2.0,0.56,0.5303,0.88,0.194,0.277663934426
9.0,13.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.6,0.1343,0.384221311475
10.0,6.0,0.0,5.0,1.0,1.0,0.28,0.2727,0.65,0.2537,0.0758196721311
7.0,6.0,0.0,1.0,1.0,1.0,0.66,0.6061,0.83,0.1642,0.16393442623
7.0,16.0,0.0,1.0,1.0,1.0,0.84,0.803,0.53,0.2836,0.270491803279
3.0,11.0,0.0,5.0,1.0,1.0,0.3,0.2879,0.45,0.2836,0.0758196721311
3.0,22.0,0.0,2.0,1.0,2.0,0.32,0.3182,0.87,0.1642,0.0204918032787
11.0,20.0,0.0,5.0,1.0,1.0,0.46,0.4545,0.41,0.0896,0.144467213115
4.0,11.0,0.0,6.0,0.0,1.0,0.52,0.5,0.45,0.194,0.576844262295
6.0,13.0,0.0,0.0,0.0,1.0,0.68,0.6364,0.36,0.2836,0.701844262295
10.0,11.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.52,0.2985,0.50512295082
9.0,3.0,0.0,6.0,0.0,1.0,0.62,0.5909,0.73,0.1642,0.0348360655738
3.0,11.0,0.0,0.0,0.0,2.0,0.24,0.2424,0.48,0.1642,0.109631147541
10.0,9.0,0.0,0.0,0.0,1.0,0.36,0.3333,0.76,0.3582,0.116803278689
5.0,16.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.69,0.194,0.282786885246
3.0,15.0,0.0,6.0,0.0,1.0,0.42,0.4242,0.44,0.4925,0.185450819672
2.0,8.0,0.0,5.0,1.0,2.0,0.26,0.303,1.0,0.0,0.531762295082
5.0,7.0,0.0,6.0,0.0,1.0,0.46,0.4545,0.67,0.1045,0.0963114754098
5.0,21.0,0.0,4.0,1.0,1.0,0.54,0.5152,0.77,0.2836,0.213114754098
12.0,18.0,0.0,5.0,1.0,2.0,0.38,0.3939,0.71,0.1045,0.509221311475
2.0,17.0,0.0,1.0,1.0,1.0,0.36,0.3485,0.23,0.194,0.415983606557
2.0,13.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.77,0.0,0.139344262295
6.0,6.0,0.0,2.0,1.0,1.0,0.66,0.6061,0.83,0.1642,0.126024590164
9.0,2.0,0.0,6.0,0.0,1.0,0.56,0.5303,0.88,0.2537,0.0840163934426
7.0,6.0,0.0,2.0,1.0,1.0,0.66,0.6212,0.74,0.0896,0.0952868852459
10.0,2.0,0.0,5.0,1.0,1.0,0.32,0.303,0.66,0.2836,0.0030737704918
12.0,13.0,0.0,0.0,0.0,1.0,0.3,0.2576,0.36,0.6567,0.172131147541
5.0,20.0,0.0,4.0,1.0,1.0,0.52,0.5,0.4,0.3284,0.382172131148
12.0,14.0,0.0,1.0,1.0,3.0,0.24,0.2576,0.87,0.1045,0.046106557377
9.0,18.0,0.0,0.0,0.0,1.0,0.76,0.7273,0.66,0.194,0.363729508197
8.0,12.0,0.0,1.0,1.0,1.0,0.76,0.7121,0.62,0.0,0.28893442623
10.0,13.0,0.0,6.0,0.0,1.0,0.6,0.6212,0.35,0.4627,0.402663934426
7.0,0.0,0.0,0.0,0.0,1.0,0.66,0.5909,0.89,0.1343,0.191598360656
7.0,17.0,0.0,1.0,1.0,1.0,0.84,0.7879,0.49,0.3284,0.55737704918
2.0,15.0,0.0,1.0,1.0,1.0,0.56,0.5303,0.21,0.6567,0.0911885245902
10.0,14.0,0.0,0.0,0.0,1.0,0.56,0.5303,0.35,0.194,0.654713114754
12.0,5.0,0.0,2.0,1.0,1.0,0.38,0.3939,0.87,0.0896,0.0358606557377
8.0,9.0,0.0,5.0,1.0,1.0,0.7,0.6515,0.65,0.1343,0.222336065574
8.0,6.0,0.0,3.0,1.0,1.0,0.64,0.5909,0.78,0.1343,0.188524590164
4.0,3.0,0.0,4.0,1.0,2.0,0.42,0.4242,0.77,0.0,0.0030737704918
8.0,17.0,0.0,5.0,1.0,2.0,0.74,0.6667,0.51,0.2239,0.830942622951
6.0,20.0,0.0,0.0,0.0,1.0,0.66,0.6061,0.83,0.1642,0.210040983607
9.0,7.0,0.0,2.0,1.0,1.0,0.58,0.5455,0.83,0.0896,0.36987704918
